datetime,amount,description,journal_entry_id
3/27/24 0:00,-17,Maintenance,1260381a-6690-470f-97c2-1c3ac9278d79
10/27/22 0:00,-17.09,project alpha - phase 1,42f7bafb-e0e3-4645-88f3-0da103bb4eb7
3/18/23 0:00,-17.15,Implementation Services,f50b994e-a25e-4645-887b-2ffc363bf970
12/9/23 0:00,-17.16,VAT Remittance,598395c0-0a46-43b0-8f2b-c94a90283a8f
6/8/23 0:00,-17.25,Card Processing Fees,dc3491ea-74ab-42bc-bf45-3258ea7b3c87
5/5/23 0:00,-17.25,Content Production,62cbc03c-fc09-4198-b90f-dea3acf03266
12/10/22 0:00,-17.34,Consulting services,178b81fc-2f8b-4606-96e5-0783016f5438
5/24/23 0:00,-17.4,Incident response retainer,5ca69750-c219-4013-817c-8ece95f88a5c
5/8/23 0:00,-17.4,it support,33d7518a-efbd-41d1-8892-203d783d5bcc
4/29/23 0:00,-17.4,Facility Maintenance,50571176-387b-4304-86fb-e585ad5a4bb4
6/1/23 0:00,-17.4,Hosting fees,b8e05527-c89f-42ac-aa56-53798a00d187
4/29/23 0:00,-17.4,Project deposit,9e787737-b75d-4a3a-b249-83cae5a7d784
4/25/23 0:00,-17.4,State withholding,a594a61b-c412-43e7-a868-5754b6288170
9/12/23 0:00,-17.42,Content production,a718136b-6e92-4878-85b4-5f2e30cf8695
10/4/23 0:00,-17.42,Team offsite,6e1dd357-7f40-48c0-812d-f5fc168e566d
9/14/23 0:00,-17.42,Intercompany Transfer,f5f77b4e-b433-445f-a0b4-62d366c3c40e
2/19/24 0:00,-17.44,Estimated taxes,9bcc35ee-58ab-4b13-8d81-1f5ef7465961
4/5/23 0:00,-17.5,Contractor payment,e8d12c5c-f216-448a-a277-efb701b33b39
3/17/23 0:00,-17.5,PAYE,09c52f11-4c92-4b93-bbea-47df541e9783
3/5/23 0:00,-17.5,Equipment purchase,6b9c90b8-b5fd-4ac7-b8b4-cbb2b17b71d2
10/1/22 0:00,-17.5,Milestone payment,dabd7bcf-0635-4505-aa9c-ed55df7e7702
5/5/23 0:00,-17.5,Estimated taxes,2d15e015-44b2-469b-823b-e97a2c95b658
10/1/22 0:00,-17.5,Out-of-network fee,22e2812a-dcb1-4c6f-933b-c3b9da51383e
1/17/23 0:00,-17.5,Travel Advance,cd6903d0-8b23-49fb-955e-56dad158d7ae
12/3/22 0:00,-17.5,Treasury Movement,8e66e95c-99ae-445f-8f5b-f52ca185ed88
9/14/22 0:00,-17.51,Sales Tax Payable,b30f7611-bdc3-4365-842e-298ca06198c5
3/20/23 0:00,-17.63,LOAN PROCEEDS,0bd43ba5-4465-4c8d-90a7-96b15c1143cc
1/5/24 0:00,-17.64,office supplies,ac894540-c3bb-45ed-a57b-b4fa6bd840f3
9/9/22 0:00,-17.76,PAYE,1cb4bc05-8f08-4c7e-a4e1-98f7b813fcdc
9/23/22 0:00,-17.76,Saas Fees,9ac3eb55-ee4d-4d0f-b305-7609c5a6adbd
2/3/24 0:00,-17.96,MARKETING SERVICES,37fe7927-d2de-42db-9734-3087df61354a
12/10/23 0:00,-18,Reserve funding,8fbfde98-8b23-45ca-af12-eec506a369ab
6/9/22 0:00,-18,Dispute Fee,60bb0df4-8bae-4c09-8d87-ff9a38bb1d0b
3/20/23 0:00,-18,Card Processing Fees,ac53f9fa-aab5-4e60-a146-51c5f7a3b63b
1/25/24 0:00,-18.12,Payroll Funding,ab80dc60-5f0c-4a81-b9a2-8d7f5860f298
5/22/23 0:00,-18.12,ONBOARDING SERVICES,43d6edd7-11a8-4739-8f8d-6b4f61abbf9d
10/13/22 0:00,-18.35,Check Deposit,16882c16-2c43-4b0a-a7c6-1330b5ae7b21
12/17/22 0:00,-18.36,qa services,32378d6d-ce69-4c70-8042-864009fee222
2/5/23 0:00,-18.48,Office Supplies,1099bf01-db64-4f8a-b113-70be93103b0b
6/13/23 0:00,-18.51,Reimbursement,04d06c17-798a-4063-8cfc-4587ca6d255b
11/15/23 0:00,-18.51,,417b27ed-dcad-4289-804d-12d846187a82
3/1/23 0:00,-18.51,Vendor discount,f1e72beb-1482-47fe-863f-e411e65feefa
9/17/22 0:00,-18.51,Clearing Reclass,eedbb2c0-93e3-456f-b409-95c8c76c2ab7
4/16/23 0:00,-18.61,Chargeback reversal,a3955777-2256-4884-821d-bb49c0f51e52
5/19/23 0:00,-18.78,Office supplies,452aad40-bd17-473b-ad97-177be4a30e1d
2/25/24 0:00,-18.78,Stipend,517d1198-dd94-4ade-9207-42aa6f970636
3/7/24 0:00,-18.8,Adjustment,53565cf6-f5e4-4e02-aec3-e51509bcc145
3/25/23 0:00,-18.84,State Withholding,45f136f2-4e65-4496-bac1-99144f1374ab
4/30/23 0:00,-18.84,Dispute Fee,300750fe-41b5-4eb9-959b-6bed71f2750e
4/9/23 0:00,-18.91,fee reversal,e4185e83-f5a5-476d-948f-528104d3a9f9
7/20/22 0:00,-18.96,petty cash top-up,3fe0b4fb-52f7-40eb-b9fe-c31e28a11079
3/13/24 0:00,-18.99,Software Subscription,eab7e502-093d-447e-aa7a-6b902488375a
6/3/22 0:00,-19,Software subscription,c09cf1ca-da4e-40f7-8316-e8a7aa58221b
5/7/23 0:00,-19,Maintenance,0266da22-1ea9-439d-a114-5f3553392757
5/8/23 0:00,-19,Clearing Reclass,452268f2-5140-4727-869c-01d6d69c6c4a
4/15/23 0:00,-19,Contractor Payment,b38b2c11-8e30-4bd9-a3dd-06c0862df988
6/18/23 0:00,-19.18,Payroll Funding,86c8cbd7-8fd5-4541-9628-feada4f439ce
6/17/23 0:00,-19.18,,d6102c63-8d0c-490c-be1a-09c50d3bcab0
3/3/24 0:00,-19.25,Issue triage,4b86e0d0-ede4-478e-9334-01f4a5f3706f
9/25/23 0:00,-19.26,Cloud hosting,0138e110-9cf3-4a6e-b376-88cec6c5d68f
5/19/23 0:00,-19.26,software subscription,72fed8ab-a1ea-470f-918c-a01bc49aac6b
5/21/23 0:00,-19.26,Sales Proceeds,349d67ff-25f6-4adf-85a2-bb9fc852d579
5/5/23 0:00,-19.26,Saas Fees,e83f4001-9528-46c7-b76e-1d1012779a2c
4/10/23 0:00,-19.43,Pci compliance fee,54f7226a-736f-4537-ac0b-c1a1b051df60
1/20/23 0:00,-19.51,,e9d99c46-49ec-4c55-9b18-3bcd03d92c2b
1/17/23 0:00,-19.51,Estimated Taxes,486bcb12-9ae2-40d6-b997-eb6c12b8251b
3/24/23 0:00,-19.51,Content production,3e2dec90-30ba-45ed-8fce-4828529db559
3/18/23 0:00,-19.51,,799a62aa-966a-4688-95ca-d236f95433d7
9/6/22 0:00,-19.51,Contractor Payment,d13449b0-855d-4c70-b0bc-d832d451fe01
7/27/22 0:00,-19.51,,68036341-4655-4392-816e-c6ee0dbbbaac
8/23/22 0:00,-19.51,Miscellaneous Expense,adfe6908-93dd-45bf-916f-ad912883c177
7/20/22 0:00,-19.51,Pci Compliance Fee,dbf2a7bf-dbfc-483e-ad19-828c62f13336
10/11/22 0:00,-19.55,Out-of-network Fee,dc7d5fc2-97f5-4f05-b821-2912f969002e
6/23/23 0:00,-19.58,Withholding Remittance,7be49b7b-4666-4458-81c7-f466a80663f3
12/10/23 0:00,-19.62,Team Offsite,77058e32-5084-451c-8b19-1eaa7d2bffe8
6/8/23 0:00,-19.62,IMPLEMENTATION SERVICES,3a657946-641f-4c11-a784-fd7f6e189757
3/13/24 0:00,-19.62,Contractor payment,06c11499-cd33-44f3-a9a2-10ccdf4e1477
1/23/24 0:00,-19.65,State withholding,a483c64a-9d50-4984-a8be-05d326d5493e
10/26/23 0:00,-19.65,Maintenance,6ed266ad-0840-417f-b8b7-1445c7926de7
12/10/23 0:00,-19.65,Team Offsite,5ee637dc-ff7b-4c37-974d-f2423c5b70a5
9/12/23 0:00,-19.65,merchant service fees,9ecc7b9e-4e11-4550-a8f3-7a1258ee3d42
1/9/24 0:00,-19.65,Sales tax payable,86bc5d18-4379-4770-962b-f6092d9ef0db
2/2/24 0:00,-19.65,,e03504cb-41ea-4ed0-8a47-7f822d433a6e
2/7/24 0:00,-19.65,,f82f65a4-478a-4a9a-a0a2-68d9548384da
12/16/23 0:00,-19.68,,9682823d-1132-4064-9656-bd6283c14336
3/20/23 0:00,-19.68,Authorization Fee,495ec5d1-174f-4a96-b611-9d6788906e3e
2/20/24 0:00,-19.93,Payroll Funding,6085cf28-b2ae-4a92-9029-ae014c841fda
10/29/23 0:00,-19.99,Sales Proceeds,4bdb8e3f-595e-4496-a4f2-7b79de70b20d
4/18/23 0:00,-19.99,Endpoint protection,dac847d9-2609-4e7c-b5a4-a98d9746cd23
7/1/23 0:00,-20,Team Offsite,67e692fc-6a9c-4b7e-8d54-d896fc940221
9/25/22 0:00,-20,Estimated Taxes,bf65dded-37fe-4a24-8ae7-496a049a3b64
4/21/23 0:00,-20,VAT Remittance,c808abd2-0061-47ff-8439-b85a977d8f1f
1/9/24 0:00,-20,Software Subscription,d5420fa2-4e36-4939-af7e-7a1e56568b4b
5/30/23 0:00,-20,Stipend,0b7477d1-2632-4eca-b5a2-4beaae4fe9fb
11/14/23 0:00,-20,AR clearing,71b5421e-3efd-4151-93d4-6d0caa6853da
6/27/23 0:00,-20,Miscellaneous Expense,7d29cff6-67bb-4e62-ac2f-155a3ae30625
10/17/23 0:00,-20,Hosting Fees,fbe9ed9c-16a1-498b-ad5e-f04385bc537c
9/19/23 0:00,-20,IT Support,57b9158a-f9cc-49be-afc3-585f80e8e385
12/12/23 0:00,-20,Clearing Reclass,dda7537c-7822-4102-9cde-e60c067b271c
7/25/23 0:00,-20,Stipend,02b519ce-98e7-4420-8316-9e7ebb2ee847
8/22/23 0:00,-20,State Withholding,b7463aaf-7e8d-4df5-bc39-7b8bc3847492
6/20/23 0:00,-20,,85f285d8-b4f1-404a-9bc1-d8aef37e1c4f
3/8/23 0:00,-20,Design retainer,080c6d27-10d3-4c93-af4a-1fa9a8f79f81
8/2/23 0:00,-20,Atm Fee,20ed644d-09f9-4e67-855f-e7e6c097aea2
8/8/23 0:00,-20,Change Management,5266a02f-5945-407d-9863-24599f219484
2/6/24 0:00,-20,AP Clearing,61c0d396-de3b-4697-b580-5b35c35df5d5
3/5/24 0:00,-20,Stipend,ec668906-c8f3-43dc-9a5f-c43cc224eb96
5/25/23 0:00,-20.09,,62cd31d6-a0b9-4a4b-a390-5eacb2f2e7dd
6/7/23 0:00,-20.09,Maintenance,3842c2c2-d3f2-45df-bd79-12870b256975
5/20/23 0:00,-20.09,Petty Cash Top-up,6c471a60-cd45-4867-ba74-32550ddcfd72
5/9/23 0:00,-20.09,,5f39e14c-b820-41b9-96c4-43c2078465ab
9/13/23 0:00,-20.13,operating transfer,3834f197-2ab2-4b09-a6ed-4b893821c3ef
8/12/23 0:00,-20.13,State Withholding,7faf4166-8523-4b7a-93f2-51c9002ba153
11/5/23 0:00,-20.16,Stipend,1474713b-6715-4b77-8297-9e6d3c5b6e28
11/14/23 0:00,-20.17,stipend,788e9ad4-9da2-4a48-a9a9-a42624cc22fc
10/4/22 0:00,-20.5,VAT remittance,8b36f8b0-cf4b-4eea-badf-53efff29444b
9/13/22 0:00,-20.5,Consulting Services,cec8f822-2c99-4d33-b023-fb7c5d0974b1
4/20/23 0:00,-20.51,Change Management,9380131d-150d-499b-9330-d38818e4af10
8/15/22 0:00,-20.51,AP clearing,59063345-6a2d-407c-9377-59275576d0fb
6/6/22 0:00,-20.51,Travel Advance,f5c6cc7e-5a6e-46b0-a00f-71dbc25ad1a4
5/31/22 0:00,-20.51,Merchant Service Fees,05fcb967-47c0-401b-9537-054247347df0
4/23/23 0:00,-20.52,Merchant service fees,7f79d38a-0c11-4854-9cd3-602eed14323e
5/7/23 0:00,-20.52,Backup Storage,1380c45c-a180-468e-be22-592adfac8084
3/16/24 0:00,-20.52,,84b851dd-1d84-4dd9-b217-fb4ac0366d1d
9/28/22 0:00,-20.55,,b5711742-e937-44a5-82f0-efa5401e9ed7
4/15/23 0:00,-20.63,Milestone Payment,50c59f88-cb0d-4d2a-a7a2-991bb7c4d190
9/22/23 0:00,-20.69,Test Environment,398bd68c-16b8-4939-8ac3-bbaa3f0f9b92
1/6/24 0:00,-20.69,Advance Billing,b88cc93e-340d-458f-954b-9a85933c2fb8
6/6/23 0:00,-20.69,QA Services,0d934cab-e4c8-4414-9b93-b1ebc6f76cac
9/13/22 0:00,-20.76,PAYE,97cf6153-e9c1-4529-9998-1fc48907caac
10/18/23 0:00,-20.79,VAT remittance,2df04354-c88d-4208-ae66-3a75dede60f0
10/11/23 0:00,-20.99,Gateway Fees,8e5b5913-05cc-4864-8b4f-bd85da648de4
1/8/24 0:00,-21,Federal tax payment,fb41161c-e622-4f12-91b7-84555891bfe5
8/29/23 0:00,-21,Training And Enablement,b31148ea-2760-4d45-b017-f266bf437946
4/22/23 0:00,-21.12,Stipend,8b0315fd-b1ef-4a6a-9bad-150a579649ff
10/15/23 0:00,-21.2,Advance billing,572e99de-c3b6-494b-8a69-4b69b86bb4bd
10/4/23 0:00,-21.36,Consulting services,a2bccda5-2af3-4461-95b8-5d0d7632c827
3/13/24 0:00,-21.38,BACKUP STORAGE,b0f79b9f-d511-46fb-8d86-1d17f0eaa9eb
5/1/23 0:00,-21.39,,4e2b87b3-6865-42c2-971b-dbfb1e429374
5/2/23 0:00,-21.51,Equipment purchase,e49c6bcf-621d-4d09-bfae-a6a38c1b29c7
10/16/22 0:00,-21.51,Implementation Services,a66ecddc-c320-4f92-8bc5-d656f88aa9a7
9/24/22 0:00,-21.51,Retainer,83127f26-2e2a-4664-bc82-9fec42ed603c
4/30/23 0:00,-21.51,Security Review,550b89d7-bb76-40b9-b047-567f2d1504b5
4/2/23 0:00,-21.51,License Renewal,53ea00b0-d627-489a-9568-0500d5a54f91
10/27/22 0:00,-21.61,Hardware Accessories,76a9bf35-d11a-41f5-858a-793782e438ee
6/28/23 0:00,-21.62,GATEWAY FEES,9388a31e-c2ff-430c-8611-54da7b2ea489
12/7/23 0:00,-21.76,Clearing Reclass,e833a2d1-8ac3-46e2-9d4d-38092e7e5792
12/2/23 0:00,-21.76,Professional fees,2ad7e362-da23-40dc-a5a0-d08d7f57f44b
10/31/23 0:00,-21.76,,0b81a9a9-6b94-40fc-8139-a3fc46f4d37a
10/3/23 0:00,-21.76,,a2e11507-bbd2-4d56-9696-7adf753813a6
1/3/24 0:00,-21.76,Vendor Discount,1d984313-b731-4b5e-9d1a-635937044ece
3/3/23 0:00,-21.76,Stipend,45d6a01a-d54d-4516-bd8e-0d7dbeab5f87
7/13/23 0:00,-21.76,,3b0c1e48-c672-4c9a-83cd-d8b3c5589836
3/27/23 0:00,-21.76,VAT Remittance,3ae54361-2dee-4f0b-a261-b36890988281
3/24/23 0:00,-21.76,Gateway fees,7f112760-7db7-4eab-8948-9338190f8670
3/27/23 0:00,-21.76,Dispute Fee,c78363b1-9ec3-440a-803e-03408c227814
6/1/23 0:00,-21.76,QA Services,a21c9d99-ea98-4aa8-b474-2af34168ae96
5/1/23 0:00,-21.76,UAT Support,a439cd2f-1849-443d-aa7d-3d4fc857d46a
3/22/23 0:00,-21.76,Customer Prepayment,4235ab3d-a8e6-4e1f-a84b-8e77b073f594
3/20/23 0:00,-21.76,Design Retainer,0b9d1c5c-ec64-4449-b2b8-d7e8642e4706
3/31/23 0:00,-21.76,UAT Support,87de7ce5-5881-4c9b-9a2f-9b0d50d081d2
8/1/23 0:00,-21.76,Loan Proceeds,6538f740-1156-482a-b319-b2d21a2df02b
9/1/23 0:00,-21.76,Federal tax payment,1e382c33-979e-447c-92d2-136808a00ae6
2/1/24 0:00,-21.76,authorization fee,4318be20-d1d2-40de-84fa-b96b59fe5043
2/27/24 0:00,-21.76,Operating transfer,9b12f3e2-ca76-45ba-b2d9-11e1e3aaec3f
2/27/24 0:00,-21.76,Milestone Payment,f3b77ad9-5409-4181-aa1a-590bed9c2f21
3/2/24 0:00,-21.76,Batch payout,2f5aa11c-c165-4520-873d-ab2354d881e8
10/23/23 0:00,-21.78,,aeb5ef1f-5b5f-4bbf-937a-0ea6817483d3
2/1/23 0:00,-21.84,Team Offsite,9a8ca3f0-0c59-40af-af50-ad4b1c413c2f
3/1/23 0:00,-21.84,Consulting services,8750aacd-bffe-45f0-a603-db0ba9cd64ba
3/27/24 0:00,-21.96,withholding remittance,4c600e4e-4a2e-4d3b-8eff-26e654da4b03
5/21/23 0:00,-22,design retainer,222207b5-4480-43ab-8712-c14fa335d616
5/31/23 0:00,-22.01,PROJECT DEPOSIT,52803468-c07f-4ff3-99ac-d38b0edb3b78
11/20/22 0:00,-22.13,Intercompany Transfer,27356fce-70cc-4ef7-83e0-c08477aa15e6
9/9/23 0:00,-22.17,Reserve funding,c3b23a9e-2431-40f5-a74e-8ab05e4aa881
11/25/22 0:00,-22.18,Onboarding Services,a02832ce-ded6-4276-8bea-d98663d87dd5
3/24/23 0:00,-22.2,Support Contract,aea35bb9-e795-4d85-87d6-95debd083aaf
11/19/22 0:00,-22.5,Knowledge Transfer,0aedb90f-64e0-49da-8ff3-8a409e5a9a47
2/17/23 0:00,-22.5,Project Beta - Onboarding,116924b8-d8aa-4cb7-98d4-74279eec5be6
12/17/22 0:00,-22.56,Vendor Discount,352f049a-afc8-4d95-89b6-5efe2b6f29f1
11/7/23 0:00,-23,Merchant Service Fees,8feff51c-4c0a-45a0-bd29-4db39634cf23
3/21/24 0:00,-23.04,Security Review,20073058-945d-4691-8ee0-e99bb4895619
7/1/23 0:00,-23.05,Training And Enablement,d555fb13-0112-481e-8cdb-6202c6b571f0
8/1/23 0:00,-23.05,Retainer,be66ad83-2cf6-42fc-ab4f-73d10f403d67
5/1/23 0:00,-23.05,,f633f382-e7b0-4bf2-aa45-b54b3a46e3ef
12/1/23 0:00,-23.05,onboarding services,f8642972-b44f-4497-8d7b-234c5873b175
6/1/23 0:00,-23.05,AR Clearing,769d24f4-a7ca-4402-a8ca-310fb0a08408
11/2/23 0:00,-23.05,Employer NI,72634858-ae3a-46e9-9cc2-097a77495616
9/1/23 0:00,-23.05,Receivable settlement,795ddba9-4fd3-4a92-a264-96195f783ce8
4/1/23 0:00,-23.05,Software Subscription,41a35325-fbad-48b0-afc0-d2b7bc6dbc0d
1/1/24 0:00,-23.05,,e4cb76aa-7059-4558-986d-a4b755839a71
10/1/23 0:00,-23.05,Security Deposit,f9edd2ab-42e3-424c-8a03-447290733aeb
2/1/24 0:00,-23.05,Software subscription,866702e1-811d-46d6-bd80-11f0030294e3
3/1/24 0:00,-23.05,Operating Transfer,1dbc6433-1596-44c7-9a5b-87b053de83f0
11/13/22 0:00,-23.06,Invoice Settlement,7a8c1b7b-b72e-407a-9354-746025288bf8
2/4/24 0:00,-23.1,Contractor Payment,adb6945a-7337-4517-9b37-887fd674006e
2/26/23 0:00,-23.36,Intercompany Transfer,0256b351-3675-4f56-aa87-d2c9a3a77511
10/21/23 0:00,-23.46,change management,619024ae-505f-471e-b3a7-a3e2d96deb09
4/11/23 0:00,-23.51,UAT support,461c0904-f446-49a2-9c3b-f6a5c214c135
8/26/22 0:00,-23.51,Security Review,a6b6161b-1505-4c0b-9dff-d0ba61515559
9/17/22 0:00,-23.51,Travel Advance,dda16f17-ae7a-4cd2-bcba-a9cecea43996
9/20/22 0:00,-23.51,Design retainer,75a67bba-198e-4457-b720-9f39084c0e05
8/27/22 0:00,-23.52,Card Processing Fees,9dff1b27-4e82-46bc-8911-2f33a3746a3f
7/2/22 0:00,-23.52,Out-of-network Fee,c70f9435-4dee-45f2-8c13-5b06745a11d8
1/23/23 0:00,-23.52,Treasury movement,b068645b-6bff-4341-87cc-cc78af0b6053
3/25/24 0:00,-23.52,VENDOR DISCOUNT,f95dc7a6-29fc-4c53-8631-3ed00648c07d
4/28/23 0:00,-23.85,,725adb8b-d1f8-457e-af3b-35bf7db2eebb
11/3/23 0:00,-23.88,Operating transfer,f3fce8f1-5a49-452a-84f4-42711330f87d
11/6/23 0:00,-23.88,State Withholding,a8172eff-84e6-4140-8e4b-b2f7f3a7a1d3
10/16/23 0:00,-24,UAT Support,11356b35-b5ee-477d-be73-559ebcb9bc3d
7/21/22 0:00,-24,,a223ad20-cfad-4877-8a6b-1571915cbfa2
2/6/24 0:00,-24.36,Fee reversal,ecfe0560-4cb8-4879-8ee4-e67ad6a1064c
10/15/23 0:00,-24.46,Backup Storage,fc95fc27-e1d4-440b-8db7-9726fa97b821
5/15/23 0:00,-24.46,Dispute Fee,9bacd16b-3804-4bee-958e-af892cb42cb0
4/8/23 0:00,-24.51,Vendor discount,837a72e6-134b-4f38-8fa9-15ae9510d8b2
3/23/23 0:00,-24.72,Contractor Payment,321f189f-6015-48ea-8275-b33239c1c05a
4/7/23 0:00,-24.76,Card processing fees,ac7e9746-c7f3-4009-8668-9e6245bed05c
3/21/24 0:00,-24.84,ADVANCE BILLING,38d16c0c-4eb2-4b73-92dd-c1d3bb94e460
2/17/23 0:00,-24.98,,b1aeb5c1-1704-4a64-9653-58269b6711d7
10/10/23 0:00,-24.99,Check deposit,363d623d-ada5-4305-8a2b-70130eef8194
7/12/23 0:00,-24.99,DESIGN RETAINER,64293594-f418-4902-953b-54a4674a0b2b
9/11/23 0:00,-24.99,Cash withdrawal,b62f0d8c-a172-432f-b5ed-b1c8050c1dab
3/10/23 0:00,-24.99,Cash sweep,5cd8ba7d-e694-416f-aa3f-5ce80a1e897c
12/15/23 0:00,-25,Reserve funding,b1dc737b-a3d6-44ce-8529-2fe3c64e6b06
7/13/23 0:00,-25.02,Team offsite,6f132987-7991-4604-a466-f88d51c1e661
6/5/23 0:00,-25.02,Security review,11986727-d8c6-4b38-b46c-5e2476f0e959
5/5/23 0:00,-25.02,Sales Tax Payable,e5762f6d-287e-48ed-843c-eb586f237614
11/22/22 0:00,-25.19,,7f0dc2db-2fb5-4f5d-a305-e1525af53457
10/11/23 0:00,-25.2,Project deposit,e97623af-cfa7-49c9-859d-12332aabb875
8/2/22 0:00,-25.33,OUT-OF-NETWORK FEE,5b4d27e9-15c5-4579-8eb6-408f16965b5b
2/3/24 0:00,-25.47,Marketplace Payout,b6917617-ea57-471d-b60a-4060cc5a688e
2/22/24 0:00,-25.53,Payroll Funding,cff5e970-1f2d-46f3-b76f-7c2a901fdfe9
11/10/23 0:00,-25.54,Security Deposit,d89b5656-0b3b-4ed4-af14-601121d4ae97
8/24/22 0:00,-25.56,,ebd61eda-b374-4549-9ae7-b8fe4599d8d3
11/10/23 0:00,-25.59,Reimbursement,64feec8b-e9bd-45cf-bf20-639d2767adaa
9/22/22 0:00,-25.86,Authorization Fee,c9eff9bf-0bd3-4d36-81ae-da8f8906e1c1
6/27/23 0:00,-25.92,,dbd8e821-2db6-446f-b9fc-20eff2a2611e
5/19/23 0:00,-26.1,Payroll taxes,0770cb7c-b930-427e-bda6-07c897494da5
9/13/22 0:00,-26.16,Miscellaneous Expense,849b48c3-df33-42bc-91e6-82d60e412a7a
8/7/23 0:00,-26.24,Knowledge Transfer,36fa0372-9c55-4fd5-ad0c-d6ae8d4925a3
5/11/23 0:00,-26.25,,05360338-cf73-4ee5-afa8-67e9ce1ff775
3/19/23 0:00,-26.29,IT Support,a1bca670-d3ea-4110-94a1-dd91454e2e85
12/16/23 0:00,-26.4,PAYROLL TAXES,43973b17-af32-46de-8f95-ecb268e8cc6e
3/7/24 0:00,-26.74,Reserve funding,f098bb1f-6df6-4f9f-bbca-8f0a54938fbc
6/12/22 0:00,-26.76,PAYE,bebeafb9-74bf-43a8-9cb4-c367e0cb9a41
4/23/23 0:00,-26.85,Saas Fees,de255160-0029-4f11-9b17-cc911e4a9d84
6/17/23 0:00,-26.87,QA Services,ae8f90e9-0c11-462b-aabf-4d68adc8f930
7/28/22 0:00,-27.11,Stipend,cd88a3aa-6b82-4dfa-920e-277bbd7a4c13
4/6/23 0:00,-27.2,Card Processing Fees,a5402938-6671-4933-8ed4-5c78766c7b5d
12/13/22 0:00,-27.54,Intercompany transfer,2c8ea992-2b8a-4525-a878-213930c52448
5/23/22 0:00,-27.65,Reimbursement,725caf15-b964-4042-80c8-36604fb6cce9
11/14/23 0:00,-27.81,Retainer,3c66701b-7865-4a75-8db8-4338f4466b5d
9/10/23 0:00,-28.08,,b2a8c34e-8ab7-4001-b586-71eaca5f7ff4
4/8/23 0:00,-28.17,SECURITY DEPOSIT,7b46ffe7-9c6d-41f7-a44e-cbe19ae6b888
11/27/22 0:00,-28.17,Gateway Fees,31d440e8-b141-4ac8-aed9-ad8785e54804
1/23/23 0:00,-28.29,Petty Cash Top-up,6c08cde4-8f8c-4aaf-88ed-4b89e73e1530
3/18/23 0:00,-28.3,Payroll taxes,41ad8292-1198-4c4d-85ca-05931fc8fc54
2/3/23 0:00,-28.37,Miscellaneous Expense,19292b29-fb9f-46e4-973a-3eed8d7de561
12/12/23 0:00,-28.38,Saas Fees,2c4763d3-9426-4518-a208-16576e677735
12/7/22 0:00,-28.41,Gateway Fees,201ae4e9-332d-4d19-a04b-bf3f9bf3b465
8/6/23 0:00,-28.42,,a54859e0-54ae-484a-9d9a-0ebb0c9e96f3
8/2/22 0:00,-28.66,Invoice settlement,a700d1b3-8930-4f83-b95d-b820463ee4b5
8/7/22 0:00,-28.76,Pci Compliance Fee,f7940a4e-7ac0-48f2-8d86-0636b7489f21
8/7/22 0:00,-28.8,CONTRACTOR PAYMENT,94f4bb86-faa4-4fd7-a712-01a57d2884da
3/2/24 0:00,-28.83,Design Retainer,cba6ddb6-cc4f-465d-970a-50e5e8d2e130
8/21/23 0:00,-29.39,,ed2c4ce5-d911-4c95-bdcb-278613d78ec1
6/9/22 0:00,-29.5,Chargeback Reversal,ce2856bc-c61a-4c78-ad1a-63ac9b5fbf51
2/7/23 0:00,-29.51,Hardware Accessories,cc612664-7f66-4bd0-acdc-b832004619fa
8/8/23 0:00,-30,security review,3941095d-441e-4c67-bc71-a43d67f8d34b
12/11/23 0:00,-30,Payroll Taxes,f54c5bcd-0819-444f-9615-71e3b87ff910
9/7/23 0:00,-30,Withholding remittance,dae22126-e57c-4acd-9f79-f641408e823a
1/2/24 0:00,-30,Travel Advance,5969affa-d616-4052-a683-8dd23ab706da
1/17/24 0:00,-30,estimated taxes,fc65a180-c359-4af1-9402-c30db52c20c1
2/2/24 0:00,-30,Endpoint protection,836734ee-7d16-4be1-8dcc-f79a22a8d99f
3/1/24 0:00,-30,MAINTENANCE,9c0ed9c7-7112-408f-bfa2-d50c87e0443e
6/16/23 0:00,-30.45,Check Deposit,3d508643-a296-4e96-b77d-2beed55526e7
9/25/23 0:00,-30.46,EQUIPMENT PURCHASE,811d1476-577a-4408-90c0-2a7907c9e443
6/8/22 0:00,-30.51,,f8a9a43d-3f26-4c2c-b45e-dbd43aefa758
11/18/23 0:00,-31.03,Gateway Fees,d76a6acc-ca57-44df-8f33-5a9245baec11
2/23/23 0:00,-31.07,Knowledge transfer,ae3adafa-3b3e-450f-8161-84f01e85ba77
9/26/22 0:00,-31.61,Federal Tax Payment,b7984c09-983b-4920-ad90-65cc2afdec32
9/8/23 0:00,-31.83,IT Support,31176916-154b-48ca-89f6-6e065a5066af
3/13/24 0:00,-32,Estimated Taxes,69dcacae-f072-4ba7-8d0f-3b6927225dff
5/26/23 0:00,-32.05,Dispute Fee,cf45ea18-e2f4-4d80-ae07-3dec3f6c9b3a
2/25/24 0:00,-32.49,Implementation Services,0bd6a652-7d59-48b9-b2c5-42c5221ff7e4
11/7/23 0:00,-32.64,Professional Fees,e6be467c-ac22-4f67-90bf-f45564f96118
3/23/23 0:00,-32.64,,9327a850-d433-45cd-ab34-babf5f25bb54
3/13/23 0:00,-32.64,Equipment Purchase,5a1cddf8-3c90-4418-ada2-3860b07b8a35
